ID,URI,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO
421316,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/421316,APARCABICICLETAS,11,PALACIO,1,CENTRO,OPERATIVO,439727.45,4473880.14,ETRS89,40.41336117,-3.71039998,CALLE,SEGOVIA,11,28005,DESCONOCIDO,31041185,DESCONOCIDO,1113420,MU21,MU-51
421320,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/421320,APARCABICICLETAS,92,ARGÜELLES,9,MONCLOA - ARAVACA,OPERATIVO,438872.607,4475938.516,ETRS89,40.43184156,-3.72067267,CALLE,ROMERO ROBLEDO,15,28008,DESCONOCIDO,20016982,2021-12-09T00:00:00Z,1103716,MU21,MU-51
440396,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/440396,APARCABICICLETAS,66,BERRUGUETE,6,TETUAN,OPERATIVO,440470.62,4478979.41,ETRS89,40.45935115,-3.70211896,CALLE,HIERBABUENA,2,28039,DESCONOCIDO,11037992,DESCONOCIDO,1094378,MU21,MU-51
422718,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/422718,APARCABICICLETAS,74,ALMAGRO,7,CHAMBERI,OPERATIVO,441141.97,4476289.73,ETRS89,40.43516914,-3.69395202,PASEO,GENERAL MARTINEZ CAMPOS,31,28010,DESCONOCIDO,11041370,DESCONOCIDO,1111015,MU21,MU-51
440918,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/440918,APARCABICICLETAS,11,PALACIO,1,CENTRO,OPERATIVO,439925.4,4474599.43,ETRS89,40.41985518,-3.70813495,PLAZA,SANTO DOMINGO,19,28013,DESCONOCIDO,20003766,1900-01-01T00:00:00Z,1110965,MU21,MU-51
423508,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/423508,APARCABICICLETAS,12,EMBAJADORES,1,CENTRO,OPERATIVO,441156.6,4473312.42,ETRS89,40.40834913,-3.69350404,CALLE,SANTA ISABEL,57,28012,DESCONOCIDO,20004938,DESCONOCIDO,1079965,MU21,MU-51
423714,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/423714,APARCABICICLETAS,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,440935.67,4478019.85,ETRS89,40.45074021,-3.69654504,CALLE,EDGAR NEVILLE,24 B,28020,DESCONOCIDO,20149143,DESCONOCIDO,1110792,MU21,MU-51
441418,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/441418,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,441144.6,4479278.46,ETRS89,40.46209312,-3.69419799,PLAZA,ANGEL CARBAJO,8,28020,DESCONOCIDO,20011572,DESCONOCIDO,1094387,MU21,MU-51
441455,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/441455,APARCABICICLETAS,71,GAZTAMBIDE,7,CHAMBERI,OPERATIVO,439515.6,4476195.45,ETRS89,40.43420314,-3.71311699,CALLE,FERNANDO EL CATOLICO,52,28015,DESCONOCIDO,20013232,DESCONOCIDO,1088288,MU21,MU-51
424012,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/424012,APARCABICICLETAS,11,PALACIO,1,CENTRO,OPERATIVO,439927.4,4474594.86,ETRS89,40.41981416,-3.70811095,PLAZA,SANTO DOMINGO,19,28013,DESCONOCIDO,20003766,1900-01-01T00:00:00Z,1110969,MU21,MU-51
424043,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/424043,APARCABICICLETAS,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,440572.56,4476749.47,ETRS89,40.43927019,-3.70070804,CALLE,SANTA ENGRACIA,125,28003,DESCONOCIDO,11041972,DESCONOCIDO,1083364,MU21,MU-51
425687,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/425687,APARCABICICLETAS,74,ALMAGRO,7,CHAMBERI,OPERATIVO,441356.57,4475661.42,ETRS89,40.42952419,-3.69136403,CALLE,ZURBARAN,21,28010,DESCONOCIDO,11040978,2011-05-30T00:00:00Z,1088212,MU21,MU-51
426108,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/426108,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,440825.6,4479178.41,ETRS89,40.46116917,-3.697951,CALLE,BRAVO MURILLO,278,28020,DESCONOCIDO,11030453,DESCONOCIDO,1089767,MU21,MU-51
426345,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/426345,APARCABICICLETAS,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,441030.55,4477877.45,ETRS89,40.44946414,-3.69541298,CALLE,ORENSE,15 B,28020,DESCONOCIDO,31041819,DESCONOCIDO,1089764,MU21,MU-51
426782,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/426782,APARCABICICLETAS,15,UNIVERSIDAD,1,CENTRO,OPERATIVO,440541.59,4474876.47,ETRS89,40.42239514,-3.70089797,CALLE,FUENCARRAL,35,28004,DESCONOCIDO,11005641,DESCONOCIDO,1085359,MU21,MU-51
426825,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/426825,APARCABICICLETAS,12,EMBAJADORES,1,CENTRO,OPERATIVO,440295.58,4473941.42,ETRS89,40.41395416,-3.70370997,CALLE,DOCTOR CORTEZO,2,28012,DESCONOCIDO,20004288,DESCONOCIDO,1085423,MU21,MU-51
427608,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/427608,APARCABICICLETAS,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,441016.56,4477027.47,ETRS89,40.44180615,-3.69549902,CALLE,RIOS ROSAS,57,28003,DESCONOCIDO,20014598,DESCONOCIDO,1088274,MU21,MU-51
457422,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457422,APARCABICICLETAS,107,AGUILAS,10,LATINA,OPERATIVO,435047.702,4470789.48,ETRS89,40.38516731,-3.76523783,CALLE,NAVIA,27,28044,DESCONOCIDO,20137018,2022-08-10T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457423,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457423,APARCABICICLETAS,107,AGUILAS,10,LATINA,OPERATIVO,435048.52,4470789.625,ETRS89,40.38516868,-3.7652282,CALLE,NAVIA,27,28044,DESCONOCIDO,20137018,2022-09-06T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457431,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457431,APARCABICICLETAS,107,AGUILAS,10,LATINA,OPERATIVO,434487.433,4470372.044,ETRS89,40.38136302,-3.77179517,CALLE,JOSE DE CADALSO,19,28044,DESCONOCIDO,31025319,2022-07-13T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457437,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457437,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,438803.63,4473623.43,ETRS89,40.4109812,-3.72126304,PASEO,VIRGEN DEL PUERTO,33,28005,28005,11008052,DESCONOCIDO,162064-PUNTO,MU21,MU-51
457439,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457439,APARCABICICLETAS,106,CUATRO VIENTOS,10,LATINA,OPERATIVO,435064.862,4469069.261,ETRS89,40.36967222,-3.76486041,CALLE,TROMBONES,13,28054,DESCONOCIDO,31036380,2022-06-16T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457460,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457460,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,439058.67,4473755,ETRS89,40.41218516,-3.71826996,CALLE,MAZARREDO,11,28005,28005,31052131,DESCONOCIDO,162074-PUNTO,MU21,MU-51
457461,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457461,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,439057.31,4473755.01,ETRS89,40.41218515,-3.71828599,CALLE,MAZARREDO,11,28005,28005,31052131,DESCONOCIDO,162075-PUNTO,MU21,MU-51
457486,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457486,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,438734.02,4472902.34,ETRS89,40.40448018,-3.72201399,PASEO,VIRGEN DEL PUERTO,65,28005,28005,31062612,DESCONOCIDO,162084-PUNTO,MU21,MU-51
457488,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457488,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,438735.74,4472905.43,ETRS89,40.40450814,-3.72199401,PASEO,VIRGEN DEL PUERTO,65,28005,28005,11008212,DESCONOCIDO,162086-PUNTO,MU21,MU-51
457508,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457508,APARCABICICLETAS,103,LUCERO,10,LATINA,OPERATIVO,436390.381,4472413.595,ETRS89,40.39990161,-3.74958252,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,146,28047,DESCONOCIDO,20086557,2022-06-09T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457546,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457546,APARCABICICLETAS,22,ACACIAS,2,ARGANZUELA,OPERATIVO,440018.48,4472638.31,ETRS89,40.4021952,-3.70685297,CALLE,CAOBA,6,28005,28005,20129132,DESCONOCIDO,162091-PUNTO,MU21,MU-51
457554,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457554,APARCABICICLETAS,22,ACACIAS,2,ARGANZUELA,OPERATIVO,440181.24,4472360.38,ETRS89,40.39970318,-3.70490894,CALLE,ARGANDA,42,28005,28005,20065138,DESCONOCIDO,162094-PUNTO,MU21,MU-51
457557,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457557,APARCABICICLETAS,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438173.898,4473958.493,ETRS89,40.41395306,-3.72871709,PLAZA,PUERTA DEL ANGEL,4,28011,DESCONOCIDO,11068830,2022-06-21T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457576,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457576,APARCABICICLETAS,22,ACACIAS,2,ARGANZUELA,OPERATIVO,440301.13,4472678.01,ETRS89,40.40257315,-3.70352603,CALLE,PEÑUELAS,29,28005,28005,20007398,DESCONOCIDO,162096-PUNTO,MU21,MU-51
457620,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457620,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433410.495,4477814.263,ETRS89,40.44831946,-3.78526034,CALLE,GOLONDRINA,104,28023,DESCONOCIDO,31044466,2022-05-10T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457640,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457640,APARCABICICLETAS,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,441232.55,4471026.66,ETRS89,40.38776318,-3.69239801,CALLE,TENIENTE CORONEL NOREÑA,41,28045,28045,11009248,DESCONOCIDO,162110-PUNTO,MU21,MU-51
457660,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457660,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441625.51,4472439.14,ETRS89,40.40051518,-3.68789795,CALLE,BUSTAMANTE,20,28045,28045,31001897,DESCONOCIDO,162115-PUNTO,MU21,MU-51
457662,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457662,APARCABICICLETAS,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,442398.9,4471457.98,ETRS89,40.39173021,-3.678696,CALLE,TITAN,8,28045,28045,31022353,DESCONOCIDO,162116-PUNTO,MU21,MU-51
457668,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457668,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433897.328,4478323.038,ETRS89,40.45294149,-3.7795728,GLORIETA,RIO ZANCARA,1,28023,DESCONOCIDO,31020483,2022-09-21T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457670,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457670,APARCABICICLETAS,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,442177.05,4471492.43,ETRS89,40.39202519,-3.68131294,CALLE,MENESES,4,28045,28045,31022245,DESCONOCIDO,162119-PUNTO,MU21,MU-51
457682,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457682,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441098.24,4472201.82,ETRS89,40.39834015,-3.69408903,PASEO,DELICIAS,65 E,28045,28045,31012921,DESCONOCIDO,162121-PUNTO,MU21,MU-51
457685,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457685,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441624.91,4472439.25,ETRS89,40.40051613,-3.68790503,CALLE,BUSTAMANTE,20,28045,28045,31001897,DESCONOCIDO,162122-PUNTO,MU21,MU-51
457697,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457697,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,442008.66,4472174.64,ETRS89,40.3981592,-3.68335904,CALLE,MENDEZ ALVARO,47,28045,28045,11010555,DESCONOCIDO,162126-PUNTO,MU21,MU-51
457708,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457708,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441032.98,4471446.05,ETRS89,40.39152716,-3.694788,PLAZA,LEGAZPI,1 A,28045,28045,31042080,DESCONOCIDO,162128-PUNTO,MU21,MU-51
457709,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457709,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433412.377,4479008.565,ETRS89,40.45907818,-3.7853634,AVENIDA,GALAXIA,2,28023,DESCONOCIDO,11056924,2022-08-30T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457711,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457711,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441034.16,4471445.38,ETRS89,40.39152121,-3.69477404,PLAZA,LEGAZPI,1 A,28045,28045,31042080,DESCONOCIDO,162130-PUNTO,MU21,MU-51
457720,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457720,APARCABICICLETAS,24,LEGAZPI,2,ARGANZUELA,OPERATIVO,441551.65,4471608.06,ETRS89,40.39302319,-3.68869198,CALLE,BRONCE,1 A,28045,28045,31025852,DESCONOCIDO,162132-PUNTO,MU21,MU-51
457736,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457736,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441633.78,4472280.45,ETRS89,40.3990862,-3.68778595,CALLE,RAMIREZ DE PRADO,6 B,28045,28045,31030453,DESCONOCIDO,162138-PUNTO,MU21,MU-51
457746,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457746,APARCABICICLETAS,25,DELICIAS,2,ARGANZUELA,OPERATIVO,441370.97,4472392.84,ETRS89,40.40008021,-3.69089303,CALLE,GENERAL LACY,25,28045,28045,11009552,DESCONOCIDO,162141-PUNTO,MU21,MU-51
457778,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457778,APARCABICICLETAS,26,PALOS DE LA FRONTERA,2,ARGANZUELA,OPERATIVO,440698.99,4472519.89,ETRS89,40.40117715,-3.69882302,GLORIETA,SANTA MARIA DE LA CABEZA,4,28045,28045,11009880,DESCONOCIDO,162149-PUNTO,MU21,MU-51
457800,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457800,APARCABICICLETAS,26,PALOS DE LA FRONTERA,2,ARGANZUELA,OPERATIVO,441227,4472993.51,ETRS89,40.4054812,-3.69264494,PASAJE,TORTOSA,6,28045,28045,20105955,DESCONOCIDO,162153-PUNTO,MU21,MU-51
457806,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457806,APARCABICICLETAS,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439120.982,4476804.064,ETRS89,40.439657,-3.71782754,PLAZA,CRISTO REY,5,28040,DESCONOCIDO,31011243,2022-09-27T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457816,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457816,APARCABICICLETAS,93,CIUDAD UNIVERSITARIA,9,MONCLOA - ARAVACA,OPERATIVO,439121.945,4476804.305,ETRS89,40.43965924,-3.71781621,PLAZA,CRISTO REY,5,28040,DESCONOCIDO,31011243,2022-07-13T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457819,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457819,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,437941.843,4475994.077,ETRS89,40.43227316,-3.73165066,CALLE,SENDA DEL REY,8,28008,DESCONOCIDO,31026240,2018-08-01T00:00:00Z,162548-PUNTO,MU21,MU-51
457828,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457828,APARCABICICLETAS,26,PALOS DE LA FRONTERA,2,ARGANZUELA,OPERATIVO,440965.11,4473142.98,ETRS89,40.40680917,-3.69574499,RONDA,ATOCHA,17,28012,28012,11010412,DESCONOCIDO,162159-PUNTO,MU21,MU-51
457842,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457842,APARCABICICLETAS,31,PACIFICO,3,RETIRO,OPERATIVO,441957.8,4473103.48,ETRS89,40.40652314,-3.68404301,PASEO,REINA CRISTINA,4,28014,28014,20107314,DESCONOCIDO,162164-PUNTO,MU21,MU-51
457862,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457862,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,437756.218,4475615.929,ETRS89,40.42885278,-3.73380194,PASEO,COMANDANTE FORTEA,66,28008,DESCONOCIDO,11051727,2022-05-10T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
457869,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457869,APARCABICICLETAS,46,CASTELLANA,4,SALAMANCA,OPERATIVO,442052.65,4476009,ETRS89,40.43270414,-3.68318999,CALLE,JUAN BRAVO,16,28006,28006,11019596,DESCONOCIDO,162174-PUNTO,MU21,MU-51
457933,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457933,APARCABICICLETAS,11,PALACIO,1,CENTRO,OPERATIVO,439803.57,4473944.47,ETRS89,40.4139462,-3.70950895,PASAJE,OBISPO,2,28005,28005,31038767,DESCONOCIDO,DESCONOCIDO,MU21,MU-38
457959,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457959,APARCABICICLETAS,64,ALMENARA,6,TETUAN,OPERATIVO,441036.28,4480273.28,ETRS89,40.47104719,-3.69556798,CALLE,MONTOYA,54,28029,28029,11032916,DESCONOCIDO,DESCONOCIDO,MU21,MU-38
457997,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/457997,APARCABICICLETAS,61,BELLAS VISTAS,6,TETUAN,OPERATIVO,439801.95,4477914.2,ETRS89,40.44970714,-3.70990401,AVENIDA,PABLO IGLESIAS,46,28039,28039,11027780,DESCONOCIDO,DESCONOCIDO,MU21,MU-38
458011,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458011,APARCABICICLETAS,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,438999.32,4477450.58,ETRS89,40.44547215,-3.71932404,PLAZA,MARQUES DE COMILLAS,1,28040,28040,20146709,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
458264,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458264,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438833.493,4474809.913,ETRS89,40.42167176,-3.72102519,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-07-12T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458269,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458269,APARCABICICLETAS,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440804.414,4482159.765,ETRS89,40.48802488,-3.69847912,CALLE,SANGENJO,38,28034,DESCONOCIDO,20165668,2022-05-25T00:00:00Z,162566-PUNTO,MU21,AP-2
458272,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458272,APARCABICICLETAS,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440802.178,4482159.567,ETRS89,40.48802293,-3.69850548,CALLE,SANGENJO,38,28034,DESCONOCIDO,20165668,2022-05-25T00:00:00Z,162569-PUNTO,MU21,AP-2
458278,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458278,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438831.122,4474812.481,ETRS89,40.42169472,-3.72105339,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-06-10T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458284,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458284,APARCABICICLETAS,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,439106.66,4483022.013,ETRS89,40.49566949,-3.71859317,AVENIDA,VENTISQUERO DE LA CONDESA,50,28035,DESCONOCIDO,20088287,2022-05-16T00:00:00Z,162579-PUNTO,MU21,AP-2
458287,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458287,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433075.29,4478412.89,ETRS89,40.45368512,-3.78927599,CALLE,ESCULTOR PERESEJO,66,28023,DESCONOCIDO,20063938,2021-09-02T00:00:00Z,162582-PUNTO,MU21,AP-2
458258,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458258,APARCABICICLETAS,41,RECOLETOS,4,SALAMANCA,OPERATIVO,442066.23,4474973.67,ETRS89,40.42337832,-3.68293554,CALLE,NUÐEZ DE BALBOA,16,28001,DESCONOCIDO,11014560,DESCONOCIDO,162191-PUNTO,MU21,AP-2
458261,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458261,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438832.374,4474810.845,ETRS89,40.42168007,-3.72103847,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-07-20T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458268,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458268,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438834.419,4474808.722,ETRS89,40.4216611,-3.72101416,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-06-13T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458277,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458277,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438835.984,4474807.09,ETRS89,40.42164651,-3.72099556,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-06-14T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458280,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458280,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438830.448,4474813.299,ETRS89,40.42170204,-3.72106141,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-07-18T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458281,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458281,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438829.726,4474813.973,ETRS89,40.42170806,-3.72106999,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2022-08-23T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458285,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458285,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433078.707,4478413.853,ETRS89,40.45369407,-3.7892358,CALLE,ESCULTOR PERESEJO,66,28023,DESCONOCIDO,20063938,2022-05-11T00:00:00Z,162580-PUNTO,MU21,AP-2
458286,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458286,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433077.46,4478413.52,ETRS89,40.45369097,-3.78925047,CALLE,ESCULTOR PERESEJO,66,28023,DESCONOCIDO,20063938,2021-08-11T00:00:00Z,162581-PUNTO,MU21,AP-2
458290,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458290,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438813.94,4474829.89,ETRS89,40.42185028,-3.72125759,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2021-08-04T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458295,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458295,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438816.85,4474826.58,ETRS89,40.42182068,-3.72122297,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2021-09-07T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458298,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458298,APARCABICICLETAS,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441544.27,4473471.35,ETRS89,40.40980817,-3.68895004,CALLE,CLAUDIO MOYANO,1,28014,28014,11012968,DESCONOCIDO,162197-PUNTO,MU21,MU-51
458301,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458301,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438818.46,4474824.95,ETRS89,40.42180611,-3.72120383,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2021-09-03T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458304,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458304,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438825.68,4474818.21,ETRS89,40.42174593,-3.72111808,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2021-09-02T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458307,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458307,APARCABICICLETAS,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438826.79,4474816.91,ETRS89,40.4217343,-3.72110487,PASEO,FLORIDA,4,28008,DESCONOCIDO,20106554,2021-09-02T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
458310,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/458310,APARCABICICLETAS,31,PACIFICO,3,RETIRO,OPERATIVO,442448.59,4472557.88,ETRS89,40.40164215,-3.67820997,CALLE,TELLEZ,31,28007,28007,20088240,DESCONOCIDO,162202-PUNTO,MU21,MU-51
