ID_Estacion,Nombre,latitud,longitud,Fecha,Hora,SO2,NO,NOX,Direccion Viento,Temperatura,HR
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,6,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,7,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,8,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,9,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,10,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,11,,,,,,
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,12,,,,180,10.1999998092651,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,13,,,,184,10.6999998092651,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,14,,,,183,12.3999996185303,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,15,,,,197,10.1999998092651,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,16,1,1,2,180,11.1999998092651,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,17,1,1,2,185,11.1000003814697,80
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,18,1,1,2,179,10.8999996185303,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,19,1,1,2,179,10.3000001907349,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,20,1,1,2,176,10.3000001907349,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,21,3,1,5,181,11.1000003814697,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,22,1,1,2,187,12.5,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,23,1,1,2,189,13.3999996185303,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-02,24,1,1,2,187,13.6999998092651,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,1,1,1,2,183,13.3999996185303,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,2,1,1,2,187,12,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,3,1,1,2,182,11.3000001907349,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,4,1,1,2,185,12.5,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,5,1,1,2,180,12.8999996185303,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,6,1,1,2,186,13.1999998092651,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,7,1,1,2,186,12.5,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,8,1,1,3,184,11.3000001907349,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,9,1,1,3,186,11.3999996185303,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,10,1,1,5,195,12.1000003814697,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,11,1,1,5,206,12.3999996185303,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,12,1,1,6,187,12.8999996185303,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,13,1,2,7,182,13.3000001907349,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,14,1,1,5,199,13.3999996185303,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,15,1,1,2,182,14.6000003814697,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,16,1,2,10,184,14.6000003814697,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,17,2,1,3,185,14.1999998092651,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,18,2,1,3,188,13.8000001907349,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,19,2,1,2,214,13.6000003814697,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,20,2,1,8,159,12.8999996185303,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,21,3,1,13,176,12.6999998092651,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,22,4,1,12,180,12.1000003814697,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,23,4,1,15,194,11.8999996185303,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-03,24,11,2,30,238,13,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,1,4,1,18,60,12.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,2,4,1,14,181,12.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,3,5,1,20,158,13.6000003814697,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,4,5,1,10,132,15.1999998092651,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,5,3,1,2,180,18.1000003814697,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,6,7,1,9,181,17.7999992370605,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,7,5,1,4,229,15.8999996185303,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,8,2,1,2,205,14.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,9,3,1,3,201,15.3999996185303,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,10,3,1,3,201,16.2000007629395,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,11,3,1,2,200,18.2999992370605,56
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,12,3,1,2,198,18.7000007629395,54
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,13,4,1,2,197,18.5,54
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,14,4,1,2,193,18.2999992370605,49
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,15,4,1,2,192,17.6000003814697,54
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,16,4,1,2,192,17.2999992370605,52
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,17,3,1,2,191,16.2999992370605,58
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,18,3,1,2,192,15.8999996185303,59
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,19,3,1,2,194,15.6999998092651,60
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,20,3,1,2,193,15.8000001907349,59
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,21,3,1,2,188,15.3000001907349,62
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,22,2,1,2,189,15,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,23,3,1,2,188,14.8000001907349,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-04,24,2,1,2,188,14.6000003814697,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,1,2,1,2,186,14.6000003814697,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,2,2,1,2,186,14.3000001907349,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,3,2,1,2,193,14.3000001907349,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,4,2,1,2,187,14.1000003814697,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,5,2,1,2,188,14.1000003814697,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,6,2,1,2,190,14.1999998092651,67
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,7,2,1,2,200,14.1999998092651,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,8,2,1,5,187,13.8999996185303,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,9,2,1,2,183,15,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,10,2,1,2,183,15.6000003814697,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,11,3,1,2,184,16.8999996185303,59
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,12,3,1,2,187,17.7999992370605,57
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,13,4,1,2,190,17.7999992370605,57
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,14,4,1,2,218,16.3999996185303,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,15,3,1,5,206,13.6000003814697,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,16,2,1,4,201,13.3000001907349,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,17,2,1,4,206,14,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,18,2,1,2,207,12.3999996185303,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,19,2,1,3,205,12.6000003814697,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,20,2,1,4,202,13.1000003814697,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,21,2,1,2,186,13.3999996185303,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,22,2,1,2,177,13.3999996185303,71
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,23,2,1,2,185,13.1000003814697,71
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-05,24,2,1,2,175,12.3000001907349,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,1,2,1,2,174,11.5,80
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,2,1,1,2,178,11.3000001907349,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,3,1,1,2,179,11.5,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,4,1,1,2,174,11.6000003814697,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,5,1,1,2,179,11.8999996185303,67
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,6,1,1,2,179,11.6000003814697,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,7,1,1,2,188,11.3999996185303,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,8,1,1,2,184,11.8000001907349,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,9,1,1,2,183,12.8999996185303,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,10,1,1,4,196,14,62
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,11,2,1,4,204,14.1999998092651,62
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,12,3,1,2,201,15.5,57
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,13,3,1,2,188,15.8000001907349,55
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,14,3,1,5,220,15.1000003814697,59
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,15,3,1,4,202,14.3999996185303,63
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,16,1,1,3,184,13.3999996185303,62
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,17,1,1,6,178,11.8000001907349,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,18,1,1,5,177,11.3000001907349,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,19,1,1,4,179,11.3000001907349,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,20,1,1,5,176,10.8000001907349,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,21,1,1,16,162,9.89999961853027,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,22,1,1,7,166,10,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,23,3,1,21,160,9.10000038146973,79
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-06,24,3,1,17,180,8.39999961853027,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,1,9,1,31,177,8.69999980926514,80
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,2,17,3,35,193,9.30000019073486,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,3,27,6,40,187,9.39999961853027,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,4,8,1,12,172,8.80000019073486,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,5,4,1,16,158,8.60000038146973,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,6,2,1,12,176,9.10000038146973,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,7,2,1,15,171,9.5,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,8,2,2,27,171,9.60000038146973,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,9,3,2,24,177,10.8999996185303,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,10,2,1,5,188,12.3999996185303,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,11,1,1,2,182,12.3000001907349,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,12,1,4,15,181,12.1000003814697,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,13,1,1,6,181,12.3999996185303,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,14,1,1,6,185,13.1000003814697,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,15,1,1,3,183,13.3999996185303,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,16,1,1,4,180,12.6999998092651,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,17,1,1,7,177,12.3999996185303,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,18,1,1,6,206,12,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,19,1,1,26,181,11.1999998092651,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,20,1,1,22,162,11.1000003814697,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,21,1,1,26,163,11,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,22,1,1,25,179,11.3000001907349,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,23,1,1,12,183,11.6999998092651,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-07,24,1,1,17,183,11.3999996185303,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,1,2,1,21,171,11.1000003814697,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,2,3,1,27,173,11.1999998092651,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,3,6,2,24,182,10.8999996185303,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,4,7,2,25,173,11.1999998092651,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,5,12,14,51,185,12,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,6,20,4,32,183,12.6999998092651,70
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,7,14,1,20,189,12.8000001907349,71
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,8,11,2,26,189,13.3999996185303,70
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,9,15,4,36,180,15.1000003814697,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,10,11,15,59,182,15.3999996185303,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,11,8,38,115,182,16.1000003814697,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,12,6,30,98,58,17.2999992370605,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,13,3,11,59,36,16.3999996185303,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,14,2,16,69,216,15.3999996185303,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,15,2,17,68,92,16.2999992370605,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,16,3,9,63,34,16.1000003814697,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,17,4,5,39,197,16,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,18,3,1,19,271,15.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,19,2,1,13,219,14.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,20,2,1,18,264,13.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,21,1,1,13,220,12.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,22,1,2,24,158,12,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,23,1,1,4,175,11.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-08,24,2,1,4,176,11.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,1,2,1,3,173,11.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,2,2,1,3,163,11.8999996185303,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,3,1,1,2,196,12.6000003814697,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,4,1,1,2,164,12.6000003814697,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,5,1,1,2,172,12.1999998092651,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,6,1,1,8,174,12.5,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,7,,,,176,12.5,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,8,,,,175,13.1000003814697,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,9,,,,178,14.1999998092651,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,10,,,,184,15.1000003814697,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,11,,,2,187,15.3999996185303,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,12,1,1,2,186,16.1000003814697,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,13,1,1,4,203,16.8999996185303,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,14,1,1,2,197,17.2999992370605,58
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,15,1,1,3,202,17.6000003814697,57
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,16,1,1,2,194,16.5,60
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,17,1,1,2,199,16.1000003814697,62
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,18,1,1,2,175,15.6999998092651,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,19,1,1,5,204,15.1000003814697,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,20,1,1,2,199,15.1000003814697,70
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,21,1,1,5,203,14.6000003814697,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,22,1,1,5,220,14.3999996185303,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,23,1,1,2,209,14.5,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-09,24,1,1,2,180,15,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,1,1,1,2,187,15.1000003814697,70
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,2,1,1,2,183,14.8999996185303,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,3,1,1,2,185,14.6999998092651,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,4,1,1,2,202,14.6999998092651,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,5,1,1,2,188,14.6000003814697,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,6,1,1,2,200,14.1000003814697,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,7,1,1,6,248,13.3999996185303,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,8,1,2,16,180,13.6000003814697,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,9,1,1,3,196,14.1999998092651,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,10,1,1,3,199,14.8000001907349,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,11,1,1,9,202,15.8999996185303,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,12,1,2,11,224,16.6000003814697,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,13,2,2,6,217,16.3999996185303,75
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,14,1,5,24,289,16.2000007629395,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,15,2,2,15,310,15.6000003814697,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,16,1,1,5,226,15.1000003814697,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,17,1,1,11,60,14.3000001907349,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,18,1,3,29,72,13.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,19,1,1,7,71,13.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,20,1,1,10,69,13.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,21,1,1,2,64,13.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,22,1,1,7,37,13.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,23,1,1,16,51,12.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-10,24,1,1,7,21,12.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,1,1,1,3,233,13,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,2,1,1,9,205,13.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,3,2,1,7,207,13.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,4,2,1,13,198,13.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,5,2,1,13,198,13.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,6,1,1,9,181,14.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,7,1,1,4,198,15.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,8,2,1,14,222,15.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,9,3,8,36,173,15.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,10,3,8,31,200,16.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,11,4,9,33,196,16.7999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,12,4,7,24,199,19.3999996185303,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,13,4,11,38,39,21.2000007629395,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,14,4,2,10,230,22.5,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,15,3,1,2,225,23.1000003814697,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,16,2,1,2,232,22.3999996185303,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,17,2,1,2,232,22,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,18,2,1,2,239,21.7999992370605,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,19,1,1,2,229,21.7000007629395,63
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,20,1,1,2,226,21.5,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,21,1,1,2,220,20.7999992370605,67
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,22,1,1,2,232,20,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,23,2,1,2,249,19,80
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-11,24,1,1,2,224,19.3999996185303,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,1,1,1,2,247,19.2000007629395,67
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,2,1,1,2,242,19.5,60
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,3,1,1,2,223,19,61
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,4,1,1,2,224,18.8999996185303,61
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,5,1,1,2,232,18.6000003814697,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,6,1,1,2,220,18.8999996185303,63
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,7,1,1,2,234,18.2999992370605,65
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,8,2,1,5,185,17.2000007629395,70
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,9,2,1,6,201,17.5,72
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,10,2,1,5,178,18.3999996185303,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,11,6,4,23,200,19.3999996185303,64
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,12,7,3,16,208,21.3999996185303,57
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,13,5,1,6,218,22.5,54
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,14,3,1,10,14,21.1000003814697,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,15,2,2,18,353,19,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,16,2,4,27,355,20.2999992370605,68
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,17,2,3,27,76,18.6000003814697,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,18,2,4,44,210,18,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,19,11,2,39,266,17.7999992370605,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,20,6,5,39,227,16.7999992370605,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,21,20,3,37,205,16.2999992370605,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,22,25,8,46,204,17.2999992370605,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,23,29,4,38,217,17.7000007629395,69
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-12,24,20,3,22,206,17.2999992370605,71
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,1,15,1,22,189,17.3999996185303,73
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,2,50,10,55,207,16.7999992370605,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,3,23,4,34,216,16.1000003814697,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,4,32,8,47,353,15.8000001907349,85
