idClienteEprinsa,AñoMes,Identificador,idValue,NumLámparasTotal,NumLámparasMercurio,NumLámparasHalogenuros,NumLámparasFluorescentes,NumLámparasSodio,NumLámparasLED,NumLámparasOtros,Tipo,same_as_wikidata_type_of_electronic,Dirección,Descripción,IdSiguiente,CoordenadaX,UTM coordinates,CoordenadaY
1009,202406,NDA.ENE.007.1814575,1814575,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Francisco Pérez, 6",Puntos de luz - BELMEZ,1814575,307259,"30T 307259 4231743","4231743"
1009,202406,NDA.ENE.007.1814021,1814021,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva, 20",Puntos de luz - BELMEZ,1814021,306824,"30T 306824 4238507","4238507"
1009,202406,NDA.ENE.007.1814184,1814184,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Paseo, 18",Puntos de luz - BELMEZ,1814184,306715,"30T 306715 4237854","4237854"
1009,202406,NDA.ENE.007.1814699,1814699,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva {Doña Rama}, 22",Puntos de luz - BELMEZ,1814699,301166,"30T 301166 4232815","4232815"
1009,202406,NDA.ENE.007.1814529,1814529,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814529,299560,"30T 299560 4235707","4235707"
1009,202406,NDA.ENE.007.1814436,1814436,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 98",Puntos de luz - BELMEZ,1814436,307065,"30T 307065 4238706","4238706"
1009,202406,NDA.ENE.007.1814651,1814651,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Umbría, 21",Puntos de luz - BELMEZ,1814651,299177,"30T 299177 4235660","4235660"
1009,202406,NDA.ENE.007.1814702,1814702,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 2",Puntos de luz - BELMEZ,1814702,301040,"30T 301040 4232857","4232857"
1009,202406,NDA.ENE.007.1814809,1814809,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 15",Puntos de luz - BELMEZ,1814809,306905,"30T 306905 4237907","4237907"
1009,202406,NDA.ENE.007.1814363,1814363,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calvario, 1",Puntos de luz - BELMEZ,1814363,307028,"30T 307028 4238439","4238439"
1009,202406,NDA.ENE.007.1813832,1813832,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813832,307276,"30T 307276 4238838","4238838"
1009,202406,NDA.ENE.007.1814655,1814655,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva {Hoyo}, 14",Puntos de luz - BELMEZ,1814655,299496,"30T 299496 4235728","4235728"
1009,202406,NDA.ENE.007.1814059,1814059,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 26",Puntos de luz - BELMEZ,1814059,306681,"30T 306681 4238694","4238694"
1009,202406,NDA.ENE.007.1814100,1814100,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,,Puntos de luz - BELMEZ,1814100,307274,"30T 307274 4238300","4238300"
1009,202406,NDA.ENE.007.1814001,1814001,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 3",Puntos de luz - BELMEZ,1814001,306693,"30T 306693 4238392","4238392"
1009,202406,NDA.ENE.007.1814275,1814275,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calatrava, 1",Puntos de luz - BELMEZ,1814275,306893,"30T 306893 4238073","4238073"
1009,202406,NDA.ENE.007.1814632,1814632,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Soledad, 3",Puntos de luz - BELMEZ,1814632,299283,"30T 299283 4235724","4235724"
1009,202406,NDA.ENE.007.1814261,1814261,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 9",Puntos de luz - BELMEZ,1814261,306886,"30T 306886 4238012","4238012"
1009,202406,NDA.ENE.007.1813876,1813876,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813876,306380,"30T 306380 4238649","4238649"
1009,202406,NDA.ENE.007.1814229,1814229,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 33",Puntos de luz - BELMEZ,1814229,307015,"30T 307015 4237604","4237604"
1009,202406,NDA.ENE.007.1814607,1814607,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814607,307286,"30T 307286 4238056","4238056"
1009,202406,NDA.ENE.007.1814117,1814117,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 73",Puntos de luz - BELMEZ,1814117,307189,"30T 307189 4238191","4238191"
1009,202406,NDA.ENE.007.1814569,1814569,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lagares, 4",Puntos de luz - BELMEZ,1814569,307304,"30T 307304 4231696","4231696"
1009,202406,NDA.ENE.007.1814479,1814479,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santiago, 13",Puntos de luz - BELMEZ,1814479,306507,"30T 306507 4238239","4238239"
1009,202406,NDA.ENE.007.1814627,1814627,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva {Hoyo}, 8",Puntos de luz - BELMEZ,1814627,299489,"30T 299489 4235706","4235706"
1009,202406,NDA.ENE.007.1814223,1814223,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Parque, 9",Puntos de luz - BELMEZ,1814223,306839,"30T 306839 4237947","4237947"
1009,202406,NDA.ENE.007.1814228,1814228,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814228,306884,"30T 306884 4237818","4237818"
1009,202406,NDA.ENE.007.1814326,1814326,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 95",Puntos de luz - BELMEZ,1814326,307269,"30T 307269 4237987","4237987"
1009,202406,NDA.ENE.007.1814624,1814624,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Hoyo}, 38",Puntos de luz - BELMEZ,1814624,299199,"30T 299199 4235604","4235604"
1009,202406,NDA.ENE.007.1814475,1814475,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San Antonio, 42",Puntos de luz - BELMEZ,1814475,306544,"30T 306544 4238310","4238310"
1009,202406,NDA.ENE.007.1814517,1814517,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 72",Puntos de luz - BELMEZ,1814517,306206,"30T 306206 4238057","4238057"
1009,202406,NDA.ENE.007.1813915,1813915,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Fuente Obejuna, 41",Puntos de luz - BELMEZ,1813915,307423,"30T 307423 4238172","4238172"
1009,202406,NDA.ENE.007.1814272,1814272,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza del Santo, 13",Puntos de luz - BELMEZ,1814272,306842,"30T 306842 4238100","4238100"
1009,202406,NDA.ENE.007.1814352,1814352,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pozonuevo, 49",Puntos de luz - BELMEZ,1814352,307004,"30T 307004 4238379","4238379"
1009,202406,NDA.ENE.007.1876824,1876824,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1876824,307249,"30T 307249 4238824","4238824"
1009,202406,NDA.ENE.007.1814116,1814116,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 74",Puntos de luz - BELMEZ,1814116,307163,"30T 307163 4238194","4238194"
1009,202406,NDA.ENE.007.1814773,1814773,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 14",Puntos de luz - BELMEZ,1814773,306660,"30T 306660 4238382","4238382"
1009,202406,NDA.ENE.007.1814448,1814448,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814448,307024,"30T 307024 4238791","4238791"
1009,202406,NDA.ENE.007.1813950,1813950,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813950,306322,"30T 306322 4239204","4239204"
1009,202406,NDA.ENE.007.1814350,1814350,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Trajano, 19",Puntos de luz - BELMEZ,1814350,307125,"30T 307125 4238347","4238347"
1009,202406,NDA.ENE.007.1814002,1814002,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 1",Puntos de luz - BELMEZ,1814002,306702,"30T 306702 4238410","4238410"
1009,202406,NDA.ENE.007.1814635,1814635,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Hoyo}, 44",Puntos de luz - BELMEZ,1814635,299165,"30T 299165 4235591","4235591"
1009,202406,NDA.ENE.007.1814042,1814042,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814042,307755,"30T 307755 4238238","4238238"
1009,202406,NDA.ENE.007.1814570,1814570,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lagares, 1",Puntos de luz - BELMEZ,1814570,307325,"30T 307325 4231705","4231705"
1009,202406,NDA.ENE.007.1813912,1813912,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Fuente Obejuna, 42",Puntos de luz - BELMEZ,1813912,307485,"30T 307485 4238186","4238186"
1009,202406,NDA.ENE.007.1814302,1814302,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lermanda, 4",Puntos de luz - BELMEZ,1814302,307049,"30T 307049 4238072","4238072"
1009,202406,NDA.ENE.007.1814677,1814677,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 1",Puntos de luz - BELMEZ,1814677,300825,"30T 300825 4232847","4232847"
1009,202406,NDA.ENE.007.1814004,1814004,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Coso, 5",Puntos de luz - BELMEZ,1814004,306673,"30T 306673 4238440","4238440"
1009,202406,NDA.ENE.007.1813885,1813885,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813885,306738,"30T 306738 4237791","4237791"
1009,202406,NDA.ENE.007.1814818,1814818,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 21",Puntos de luz - BELMEZ,1814818,306907,"30T 306907 4237795","4237795"
1009,202406,NDA.ENE.007.1814759,1814759,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 70",Puntos de luz - BELMEZ,1814759,306365,"30T 306365 4238419","4238419"
1009,202406,NDA.ENE.007.1814805,1814805,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 13",Puntos de luz - BELMEZ,1814805,306900,"30T 306900 4237940","4237940"
1009,202406,NDA.ENE.007.1814328,1814328,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 91",Puntos de luz - BELMEZ,1814328,307246,"30T 307246 4238007","4238007"
1009,202406,NDA.ENE.007.1814121,1814121,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 69",Puntos de luz - BELMEZ,1814121,307250,"30T 307250 4238144","4238144"
1009,202406,NDA.ENE.007.1814663,1814663,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba {Hoyo}, 2",Puntos de luz - BELMEZ,1814663,299369,"30T 299369 4235631","4235631"
1009,202406,NDA.ENE.007.1814412,1814412,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nava, 14",Puntos de luz - BELMEZ,1814412,306915,"30T 306915 4238355","4238355"
1009,202406,NDA.ENE.007.1814271,1814271,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza del Santo, 10",Puntos de luz - BELMEZ,1814271,306826,"30T 306826 4238104","4238104"
1009,202406,NDA.ENE.007.1814006,1814006,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Coso, 15",Puntos de luz - BELMEZ,1814006,306639,"30T 306639 4238464","4238464"
1009,202406,NDA.ENE.007.1814236,1814236,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 0",Puntos de luz - BELMEZ,1814236,306924,"30T 306924 4237669","4237669"
1009,202406,NDA.ENE.007.1814537,1814537,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814537,301145,"30T 301145 4232643","4232643"
1009,202406,NDA.ENE.007.1814358,1814358,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Cadenas, 22",Puntos de luz - BELMEZ,1814358,307099,"30T 307099 4238427","4238427"
1009,202406,NDA.ENE.007.1814567,1814567,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lagares, 2",Puntos de luz - BELMEZ,1814567,307308,"30T 307308 4231699","4231699"
1009,202406,NDA.ENE.007.1814583,1814583,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814583,299589,"30T 299589 4235678","4235678"
1009,202406,NDA.ENE.007.1814450,1814450,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyancones, 4",Puntos de luz - BELMEZ,1814450,306925,"30T 306925 4238563","4238563"
1009,202406,NDA.ENE.007.1814734,1814734,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 123",Puntos de luz - BELMEZ,1814734,307099,"30T 307099 4238779","4238779"
1009,202406,NDA.ENE.007.1814828,1814828,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814828,306761,"30T 306761 4237775","4237775"
1009,202406,NDA.ENE.007.1814493,1814493,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Matadero, 5",Puntos de luz - BELMEZ,1814493,306669,"30T 306669 4238055","4238055"
1009,202406,NDA.ENE.007.1814453,1814453,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyancones, 26",Puntos de luz - BELMEZ,1814453,306841,"30T 306841 4238596","4238596"
1009,202406,NDA.ENE.007.1814213,1814213,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Constitución, 14",Puntos de luz - BELMEZ,1814213,306791,"30T 306791 4237910","4237910"
1009,202406,NDA.ENE.007.1813928,1813928,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813928,306275,"30T 306275 4238536","4238536"
1009,202406,NDA.ENE.007.1814074,1814074,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814074,307526,"30T 307526 4238011","4238011"
1009,202406,NDA.ENE.007.1814192,1814192,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814192,306826,"30T 306826 4238062","4238062"
1009,202406,NDA.ENE.007.1814532,1814532,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814532,299561,"30T 299561 4235696","4235696"
1009,202406,NDA.ENE.007.1814181,1814181,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Cruz de la Carrera, 9",Puntos de luz - BELMEZ,1814181,306660,"30T 306660 4237852","4237852"
1009,202406,NDA.ENE.007.1814784,1814784,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San José, 1",Puntos de luz - BELMEZ,1814784,306626,"30T 306626 4238244","4238244"
1009,202406,NDA.ENE.007.1813961,1813961,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813961,306529,"30T 306529 4238941","4238941"
1009,202406,NDA.ENE.007.1814531,1814531,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814531,299579,"30T 299579 4235698","4235698"
1009,202406,NDA.ENE.007.1814242,1814242,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 26",Puntos de luz - BELMEZ,1814242,306902,"30T 306902 4237847","4237847"
1009,202406,NDA.ENE.007.1814776,1814776,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Castillo, 44",Puntos de luz - BELMEZ,1814776,306492,"30T 306492 4238410","4238410"
1009,202406,NDA.ENE.007.1814690,1814690,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 21",Puntos de luz - BELMEZ,1814690,301005,"30T 301005 4232848","4232848"
1009,202406,NDA.ENE.007.1814626,1814626,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba {Hoyo}, 19",Puntos de luz - BELMEZ,1814626,299532,"30T 299532 4235675","4235675"
1009,202406,NDA.ENE.007.1814674,1814674,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Velázquez {Doña Rama}, 29",Puntos de luz - BELMEZ,1814674,300949,"30T 300949 4232927","4232927"
1009,202406,NDA.ENE.007.1814512,1814512,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 36",Puntos de luz - BELMEZ,1814512,306347,"30T 306347 4238126","4238126"
1009,202406,NDA.ENE.007.1814590,1814590,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814590,306327,"30T 306327 4238441","4238441"
1009,202406,NDA.ENE.007.1814089,1814089,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814089,307615,"30T 307615 4238211","4238211"
1009,202406,NDA.ENE.007.1813970,1813970,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 6",Puntos de luz - BELMEZ,1813970,306803,"30T 306803 4238378","4238378"
1009,202406,NDA.ENE.007.1814240,1814240,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 15",Puntos de luz - BELMEZ,1814240,306904,"30T 306904 4237907","4237907"
1009,202406,NDA.ENE.007.1814812,1814812,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 24",Puntos de luz - BELMEZ,1814812,306895,"30T 306895 4237880","4237880"
1009,202406,NDA.ENE.007.1814207,1814207,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Constitución, 5",Puntos de luz - BELMEZ,1814207,306824,"30T 306824 4238000","4238000"
1009,202406,NDA.ENE.007.1813898,1813898,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813898,306750,"30T 306750 4237806","4237806"
1009,202406,NDA.ENE.007.1814664,1814664,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba {Hoyo}, 8",Puntos de luz - BELMEZ,1814664,299372,"30T 299372 4235653","4235653"
1009,202406,NDA.ENE.007.1814591,1814591,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814591,307315,"30T 307315 4238052","4238052"
1009,202406,NDA.ENE.007.1814185,1814185,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Paseo, 8",Puntos de luz - BELMEZ,1814185,306730,"30T 306730 4237901","4237901"
1009,202406,NDA.ENE.007.1814807,1814807,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 15",Puntos de luz - BELMEZ,1814807,306902,"30T 306902 4237923","4237923"
1009,202406,NDA.ENE.007.1814396,1814396,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pozonuevo, 1",Puntos de luz - BELMEZ,1814396,306946,"30T 306946 4238550","4238550"
1009,202406,NDA.ENE.007.1814732,1814732,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 22",Puntos de luz - BELMEZ,1814732,306857,"30T 306857 4238432","4238432"
1009,202406,NDA.ENE.007.1814098,1814098,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,,Puntos de luz - BELMEZ,1814098,307361,"30T 307361 4238275","4238275"
1009,202406,NDA.ENE.007.1814528,1814528,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814528,299576,"30T 299576 4235708","4235708"
1009,202406,NDA.ENE.007.1814317,1814317,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa Isabel, 11",Puntos de luz - BELMEZ,1814317,307323,"30T 307323 4238020","4238020"
1009,202406,NDA.ENE.007.1814408,1814408,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 18",Puntos de luz - BELMEZ,1814408,306844,"30T 306844 4238410","4238410"
1009,202406,NDA.ENE.007.1813957,1813957,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813957,306444,"30T 306444 4239052","4239052"
1009,202406,NDA.ENE.007.1814714,1814714,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San Antonio, 43",Puntos de luz - BELMEZ,1814714,306504,"30T 306504 4238324","4238324"
1009,202406,NDA.ENE.007.1814720,1814720,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle José Alcantara, 24",Puntos de luz - BELMEZ,1814720,306957,"30T 306957 4238709","4238709"
1009,202406,NDA.ENE.007.1814005,1814005,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Coso, 10",Puntos de luz - BELMEZ,1814005,306662,"30T 306662 4238453","4238453"
1009,202406,NDA.ENE.007.1814402,1814402,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pozonuevo, 35",Puntos de luz - BELMEZ,1814402,306992,"30T 306992 4238433","4238433"
1009,202406,NDA.ENE.007.1814595,1814595,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814595,307292,"30T 307292 4238030","4238030"
1009,202406,NDA.ENE.007.1814525,1814525,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Aldea Hoyo, 3",Puntos de luz - BELMEZ,1814525,299247,"30T 299247 4235716","4235716"
1009,202406,NDA.ENE.007.1814325,1814325,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 105",Puntos de luz - BELMEZ,1814325,307300,"30T 307300 4237966","4237966"
1009,202406,NDA.ENE.007.1814260,1814260,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 2",Puntos de luz - BELMEZ,1814260,306879,"30T 306879 4237996","4237996"
1009,202406,NDA.ENE.007.1814255,1814255,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 18",Puntos de luz - BELMEZ,1814255,306890,"30T 306890 4237930","4237930"
1009,202406,NDA.ENE.007.1814025,1814025,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Real, 67",Puntos de luz - BELMEZ,1814025,306893,"30T 306893 4238132","4238132"
1009,202406,NDA.ENE.007.1814336,1814336,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 87",Puntos de luz - BELMEZ,1814336,307117,"30T 307117 4238096","4238096"
1009,202406,NDA.ENE.007.1814658,1814658,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Doña Rama, 15",Puntos de luz - BELMEZ,1814658,299382,"30T 299382 4235568","4235568"
1009,202406,NDA.ENE.007.1814188,1814188,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Humilladero, 16",Puntos de luz - BELMEZ,1814188,306758,"30T 306758 4237965","4237965"
1009,202406,NDA.ENE.007.1814366,1814366,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calvario, 17",Puntos de luz - BELMEZ,1814366,307059,"30T 307059 4238504","4238504"
1009,202406,NDA.ENE.007.1814187,1814187,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Humilladero, 22",Puntos de luz - BELMEZ,1814187,306750,"30T 306750 4237943","4237943"
1009,202406,NDA.ENE.007.1814254,1814254,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 22",Puntos de luz - BELMEZ,1814254,306895,"30T 306895 4237896","4237896"
1009,202406,NDA.ENE.007.1814745,1814745,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyancones, 8",Puntos de luz - BELMEZ,1814745,306908,"30T 306908 4238570","4238570"
1009,202406,NDA.ENE.007.1814447,1814447,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814447,307056,"30T 307056 4238786","4238786"
1009,202406,NDA.ENE.007.1814780,1814780,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San Antonio, 17",Puntos de luz - BELMEZ,1814780,306660,"30T 306660 4238269","4238269"
1009,202406,NDA.ENE.007.1814257,1814257,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 8",Puntos de luz - BELMEZ,1814257,306892,"30T 306892 4237972","4237972"
1009,202406,NDA.ENE.007.1813891,1813891,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813891,306747,"30T 306747 4237728","4237728"
1009,202406,NDA.ENE.007.1814291,1814291,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bailén, 9",Puntos de luz - BELMEZ,1814291,306991,"30T 306991 4238105","4238105"
1009,202406,NDA.ENE.007.1814721,1814721,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle José Alcantara, 14",Puntos de luz - BELMEZ,1814721,306931,"30T 306931 4238662","4238662"
1009,202406,NDA.ENE.007.1814134,1814134,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Peñarroya-Pueblonuevo, 61",Puntos de luz - BELMEZ,1814134,307272,"30T 307272 4238270","4238270"
1009,202406,NDA.ENE.007.1814833,1814833,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lagares, 2",Puntos de luz - BELMEZ,1814833,307313,"30T 307313 4231698","4231698"
1009,202406,NDA.ENE.007.1814418,1814418,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza Andalucía, 13",Puntos de luz - BELMEZ,1814418,306941,"30T 306941 4238452","4238452"
1009,202406,NDA.ENE.007.1814724,1814724,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 112",Puntos de luz - BELMEZ,1814724,307102,"30T 307102 4238744","4238744"
1009,202406,NDA.ENE.007.1814209,1814209,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Constitución, 2",Puntos de luz - BELMEZ,1814209,306805,"30T 306805 4237978","4237978"
